Employee ID,Full Name,Date of Birth,Gender,Education Level,Hire Date,Department,Job Title,Organization Level,Region,Country,Latitude,Longitude,Employment Status,Employment Type,Base Salary ($),Times Promoted,Annual Leave Entitlement (days),Ethnicity,Tenure (Years),Age (Years),Age Band,Tenure Band,Salary Band,Performance Review Year,Performance Rating,Projects Handled,Project Target,Working Hours,Overtime,Team Size,Potential Rating,Satisfaction Score,Incentive Amount ($),Bonus ($),Incentive Amount ($) Band,Bonus ($) Band,Satisfaction Score Band,Team Size Band,Performance Rating Band,Projects Handled Band,Project Target Band,Working Hours Band,Overtime Band
1069,George Kennedy,8/9/1996,Male,Doctorate,8/23/2021,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,126295.84,2,15,Hispanic,0,28,26-35,<1 Year,125K-150K,2024,3.428571429,79,85,2016,123.8571429,9.571428571,Moderate,3,18707.04,14734.18,15K-20K,10K-20K,Medium,10-Jun,Good,61-80,Above 80,1901-2100,101-150
1070,Isabella Lopez,10/1/1998,Male,Associate's,7/18/2022,R&D,R&D Engineer,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Part-time,52369.17,4,22,White,0,26,26-35,<1 Year,50K-75K,2024,3.428571429,76,83,2072.285714,121.2857143,9,High,3,15958.61,16625.85,15K-20K,10K-20K,Medium,10-Jun,Good,61-80,Above 80,1901-2100,101-150
1071,Jochen Gude-Ditschlerin,9/8/2006,Female,Bachelor's,10/17/2018,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,112635.18,4,18,Germany-Other,6,18,18-25,4-6 Years,100K-125K,2023,2.833333333,63,67,1820,185.1666667,10.83333333,High,3.666666667,10724.67,16217.79,10K-15K,10K-20K,High,15-Nov,Average,61-80,61-80,1701-1900,151-200
1072,Mr. Zachary Poole PhD,6/4/1998,Female,High School,1/9/2022,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,72443.24,4,22,BD-Tribal,2,26,26-35,1-3 Years,50K-75K,2023,2.5,20,23,1726,76.5,11.5,High,5,3786.01,4911.69,500-5K,500-5K,Very High,15-Nov,Average,20-Oct,21-40,1701-1900,51-100
1073,Tom Dunn,9/30/1984,Female,Doctorate,4/18/2019,R&D,Research Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,52721.16,4,24,Bengali,1,40,36-45,1-3 Years,50K-75K,2023,2.4,53,66,1807.4,166.8,11.4,High,3.8,8622.88,11943.86,5K-10K,10K-20K,High,15-Nov,Average,41-60,61-80,1701-1900,151-200
1074,Viraj Mitra,12/12/1975,Male,Master's,5/16/2022,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,53016.92,3,22,Dravidian,2,49,46-55,1-3 Years,50K-75K,2023,3,20,28,1705.5,158,18.5,High,3.5,3777.36,5233.62,500-5K,5K-10K,High,16-20,Average,20-Oct,21-40,1701-1900,151-200
1075,Ing. Wenke Seidel,1/6/1995,Female,Bachelor's,3/3/2020,Operations,Logistics Manager,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Full-time,112413.78,3,18,German,4,29,26-35,4-6 Years,100K-125K,2023,2.5,45,49,2007.5,124,11.5,High,3.5,8984.19,9912.87,5K-10K,5K-10K,High,15-Nov,Average,41-60,41-60,1901-2100,101-150
1076,Taylor Gregory,7/6/1993,Female,Master's,5/13/2022,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,66347.04,2,22,Bengali,2,31,26-35,1-3 Years,50K-75K,2023,2.5,22,29,1599,25.5,16,High,4,3164.04,4125.92,500-5K,500-5K,High,16-20,Average,21-40,21-40,1501-1700,0-50
1077,Andrea Walker,11/8/1985,Other,Bachelor's,12/17/2019,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Part-time,78120.02,1,20,White,5,39,36-45,4-6 Years,75K-100K,2023,3,54,61,1882,134,10.2,Low,4.4,10627.54,14872.6,10K-15K,10K-20K,Very High,15-Nov,Average,41-60,61-80,1701-1900,101-150
1078,Vamakshi Sunder,7/5/1961,Male,Bachelor's,1/2/2020,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,40278.3,1,22,Indo-Aryan,4,63,56-66,4-6 Years,30K-50K,2023,2,42,51,1844.5,129.75,8.5,Low,3.25,6503.32,7037.33,5K-10K,5K-10K,High,10-Jun,Below Average,41-60,41-60,1701-1900,101-150
1079,Jennifer Johnson,11/22/1982,Female,Doctorate,12/15/2022,R&D,R&D Engineer,Mid-Level,Europe,UK,51.5074,-0.1278,Remote,Full-time,52285.85,1,22,Asian British,2,42,36-45,1-3 Years,50K-75K,2023,1.5,21,21,2117,176,12.5,Low,3,2358.48,3047.85,500-5K,500-5K,Medium,15-Nov,Below Average,21-40,21-40,Above 2100,151-200
1080,Waldemar Stroh-Mans,1/7/1995,Female,Doctorate,4/6/2022,IT,IT Support Specialist,Entry,Europe,Germany,52.52,13.405,Onsite,Part-time,76396.65,1,20,German,2,29,26-35,1-3 Years,75K-100K,2023,4.5,22,22,2174.5,106.5,3.5,Moderate,4.5,5880.16,9000,5K-10K,5K-10K,Very High,5-Jan,Excellent,21-40,21-40,Above 2100,101-150
1081,Paula Kraus,3/17/1963,Female,Doctorate,12/9/2022,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,58966.32,1,24,German,2,61,56-66,1-3 Years,50K-75K,2023,3,22,26,2160.5,67,6.5,Low,5,3497.23,5626.26,500-5K,5K-10K,Very High,10-Jun,Average,21-40,21-40,Above 2100,51-100
1082,Catherine Humphreys,8/14/1972,Male,Master's,6/21/2019,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,33637.56,4,25,White British,5,52,46-55,4-6 Years,30K-50K,2023,3,53,64,1777.2,160.2,13.4,High,4.2,10267.82,14850.54,10K-15K,10K-20K,Very High,15-Nov,Average,41-60,61-80,1701-1900,151-200
1083,Kavya Apte,8/3/1979,Male,Doctorate,9/20/2019,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Onsite,Part-time,44431.73,2,22,Indo-Aryan,5,45,36-45,4-6 Years,30K-50K,2023,3,55,63,1960.2,120.4,12.2,Moderate,3.4,10966.08,14940.77,10K-15K,10K-20K,High,15-Nov,Average,41-60,61-80,1901-2100,101-150
1084,Lisa Williams,1/17/1959,Male,Bachelor's,6/6/2022,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,86345.43,4,18,White,2,65,56-66,1-3 Years,75K-100K,2023,3,21,24,1877.5,158.5,7,Low,5,4563.02,5363.68,500-5K,5K-10K,Very High,10-Jun,Average,21-40,21-40,1701-1900,151-200
1085,Rosie Jones,12/24/1977,Male,Bachelor's,1/12/2019,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,69847.8,3,22,White British,5,47,46-55,4-6 Years,50K-75K,2023,2.2,56,65,1891,107.2,5.8,Moderate,3.4,7808.2,11045.01,5K-10K,10K-20K,High,10-Jun,Average,41-60,61-80,1701-1900,101-150
1086,Josef Meyer,8/29/1999,Male,Bachelor's,2/9/2019,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,117804.08,0,18,Germany-Other,5,25,18-25,4-6 Years,100K-125K,2023,1.8,57,69,1889.8,141.6,5.6,Moderate,2.6,5845.29,9238.39,5K-10K,5K-10K,Medium,10-Jun,Below Average,41-60,61-80,1701-1900,101-150
1087,Amy Crawford,1/5/1981,Female,Bachelor's,6/11/2018,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,45645.87,1,22,Bengali,6,43,36-45,4-6 Years,30K-50K,2023,2.333333333,63,72,2021,182.3333333,13.16666667,High,4.166666667,10823.87,13467.94,10K-15K,10K-20K,Very High,15-Nov,Average,61-80,61-80,1901-2100,151-200
1088,Prof. Götz Ritter MBA.,3/7/1996,Male,Doctorate,11/4/2018,Sales,Sales Manager,Mid-Level,Europe,Germany,52.52,13.405,Remote,Full-time,106925.92,2,15,German,6,28,26-35,4-6 Years,100K-125K,2023,1.5,64,71,1963.833333,89.66666667,8.5,Moderate,2.833333333,5817.86,8970.84,5K-10K,5K-10K,Medium,10-Jun,Below Average,61-80,61-80,1901-2100,51-100
1089,Craig Collins,5/4/1997,Female,Bachelor's,7/22/2022,R&D,R&D Engineer,Mid-Level,Europe,UK,51.5074,-0.1278,Onsite,Full-time,55160.11,1,24,White British,2,27,26-35,1-3 Years,50K-75K,2023,1.5,20,23,2060.5,144,1.5,High,3.5,2303.92,2875.7,500-5K,500-5K,High,5-Jan,Below Average,20-Oct,21-40,1901-2100,101-150
1090,Maurice Smith,11/11/1982,Female,Doctorate,6/28/2021,Finance,Financial Analyst,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,120896.63,3,15,Black British,3,42,36-45,1-3 Years,100K-125K,2023,3,33,39,1945.333333,119.6666667,9.666666667,Moderate,5,6560.79,8232.87,5K-10K,5K-10K,Very High,10-Jun,Average,21-40,21-40,1901-2100,101-150
1091,Chakrika Shere,4/23/2003,Female,High School,11/23/2022,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,52373.97,2,22,Indo-Aryan,1,21,18-25,1-3 Years,50K-75K,2023,2,21,24,1888.5,276.5,2.5,High,4.5,3115.03,4060.15,500-5K,500-5K,Very High,5-Jan,Below Average,21-40,21-40,1701-1900,Above 200
1092,Amaira Rattan,11/10/1996,Male,Master's,1/30/2021,Sales,Account Executive,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,81700.1,3,18,Indo-Aryan,3,28,26-35,1-3 Years,75K-100K,2023,2,32,37,2090.666667,201.6666667,7,Low,4.333333333,3639.35,5487.52,500-5K,5K-10K,Very High,10-Jun,Below Average,21-40,21-40,1901-2100,Above 200
1093,Michael Morris,5/26/1964,Male,Bachelor's,10/1/2018,Marketing,Content Strategist,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,124114.7,3,15,Asian,6,60,56-66,4-6 Years,100K-125K,2023,3.5,66,77,2078.666667,123.8333333,9.833333333,High,4.333333333,16252.74,19265.66,15K-20K,10K-20K,Very High,10-Jun,Good,61-80,61-80,1901-2100,101-150
1094,Adrian Walsh,9/10/1964,Female,High School,9/6/2019,IT,IT Support Specialist,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,41548.23,2,22,White British,0,60,56-66,<1 Year,30K-50K,2024,3,87,101,2094.625,119.625,9.875,High,3.375,24001.37,26295.94,Above 20K,20K-30K,High,10-Jun,Average,Above 80,Above 80,1901-2100,101-150
1095,Daksha Kunda,6/15/1969,Male,Master's,2/25/2021,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,76487.81,1,22,Indo-Aryan,3,55,46-55,1-3 Years,75K-100K,2023,3,34,38,2225.666667,160.3333333,12,High,3.333333333,5427.8,8647.62,5K-10K,5K-10K,High,15-Nov,Average,21-40,21-40,Above 2100,151-200
1096,Lila Seth,9/20/2000,Female,High School,5/1/2018,Finance,Accountant,Operational,Asia,India,28.7041,77.1025,Remote,Part-time,114143.34,4,18,Dravidian,6,24,18-25,4-6 Years,100K-125K,2023,3.166666667,64,76,1876.5,119.6666667,11,High,3.5,12692.58,18971.49,10K-15K,10K-20K,High,15-Nov,Good,61-80,61-80,1701-1900,101-150
1097,Ferdinand Nerger,2/12/1987,Male,Bachelor's,10/17/2019,R&D,Research Scientist,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Part-time,87192.04,1,20,German,5,37,36-45,4-6 Years,75K-100K,2023,2.6,53,63,1940.4,142.2,10.4,Low,4.2,9090.41,11922.95,5K-10K,10K-20K,Very High,15-Nov,Average,41-60,61-80,1901-2100,101-150
1098,Maanas Sarma,6/15/1967,Other,Doctorate,9/5/2018,Finance,Financial Analyst,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,45171.96,2,24,Indo-Aryan,6,57,56-66,4-6 Years,30K-50K,2023,1.666666667,67,81,1878,118.1666667,14.16666667,High,2.333333333,6659.35,10680.72,5K-10K,10K-20K,Medium,15-Nov,Below Average,61-80,Above 80,1701-1900,101-150
1099,Mr. Kenneth Wright DVM,2/12/1975,Female,Bachelor's,7/24/2022,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,54578.45,3,22,Asian,2,49,46-55,1-3 Years,50K-75K,2023,2,22,23,1821,196,3,High,5,3472.43,4111.29,500-5K,500-5K,Very High,5-Jan,Below Average,21-40,21-40,1701-1900,151-200
1100,Tracey Miranda,7/30/1982,Female,Master's,6/10/2022,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,60015.13,4,22,Hispanic,2,42,36-45,1-3 Years,50K-75K,2023,1.5,22,27,1967.5,93,11,High,3.5,2139.67,3131.81,500-5K,500-5K,High,15-Nov,Below Average,21-40,21-40,1901-2100,51-100
1101,Melvin Copeland,4/10/1987,Female,Bachelor's,3/15/2018,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,79482.44,4,22,White,0,37,36-45,<1 Year,75K-100K,2018,1,11,13,2121,101,19,Moderate,2,803.42,907.98,500-5K,500-5K,Low,16-20,Poor,20-Oct,20-Oct,Above 2100,101-150
1102,Allison Baker,6/13/1990,Male,Bachelor's,11/29/2019,HR,HR Specialist,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,113233.77,0,18,White,5,34,26-35,4-6 Years,100K-125K,2023,1.2,53,66,1909,136,9.6,High,2.8,4294.2,5586.51,500-5K,5K-10K,Medium,10-Jun,Below Average,41-60,61-80,1901-2100,101-150
1103,Varsha Goyal,10/11/2004,Male,Doctorate,7/3/2018,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,121132.81,2,15,Indo-Aryan,6,20,18-25,4-6 Years,100K-125K,2023,2.333333333,68,72,1882.666667,155.6666667,10.83333333,Low,3.333333333,10910.94,14914.11,10K-15K,10K-20K,High,15-Nov,Average,61-80,61-80,1701-1900,151-200
1104,Hülya Gorlitz,4/16/1973,Female,High School,12/28/2020,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,56242.05,3,22,Germany-Other,3,51,46-55,1-3 Years,50K-75K,2023,3,44,46,2046.75,32.5,10,High,3.75,8376.43,12378.38,5K-10K,10K-20K,High,10-Jun,Average,41-60,41-60,1901-2100,0-50
1105,Bettina Davids,8/15/1981,Male,Bachelor's,11/8/2018,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,77013.68,4,22,German,6,43,36-45,4-6 Years,75K-100K,2023,2.166666667,63,74,2007.333333,179.1666667,13.83333333,Low,4.166666667,9293.04,11682.84,5K-10K,10K-20K,Very High,15-Nov,Average,61-80,61-80,1901-2100,151-200
1106,Graham Saunders-Richards,2/4/2002,Female,Associate's,1/19/2018,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Part-time,46443.46,0,24,Asian British,6,22,18-25,4-6 Years,30K-50K,2023,2.666666667,63,76,1886.166667,162.5,8.166666667,Moderate,3.166666667,10718.3,15299.62,10K-15K,10K-20K,High,10-Jun,Average,61-80,61-80,1701-1900,151-200
1107,Jackson Ratti,12/15/1964,Male,Associate's,3/25/2021,R&D,Research Scientist,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,41313.65,0,22,Indo-Aryan,3,60,56-66,1-3 Years,30K-50K,2023,2.666666667,33,38,1912.333333,139.3333333,1.666666667,High,3.333333333,6173.62,7603.02,5K-10K,5K-10K,High,5-Jan,Average,21-40,21-40,1901-2100,101-150
1108,Courtney Sims,1/20/1997,Male,Doctorate,3/27/2018,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,119207.2,3,15,Bengali,6,27,26-35,4-6 Years,100K-125K,2023,2.166666667,66,76,1898.333333,112.5,11,Low,3.666666667,9046.02,12782.21,5K-10K,10K-20K,High,15-Nov,Average,61-80,61-80,1701-1900,101-150
1109,Pamela Smith,12/4/1998,Male,Bachelor's,9/14/2019,Operations,Logistics Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,113615.32,1,18,Bengali,5,26,26-35,4-6 Years,100K-125K,2023,2.8,55,58,1973.8,119.4,14.6,High,4.6,9806.02,14981.73,5K-10K,10K-20K,Very High,15-Nov,Average,41-60,41-60,1901-2100,101-150
1110,Ben Nelson,5/5/1994,Female,Doctorate,10/22/2020,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,75406.72,2,20,White British,4,30,26-35,4-6 Years,75K-100K,2023,3,43,46,1970.5,116,4,High,3.5,8124.23,12024.82,5K-10K,10K-20K,High,5-Jan,Average,41-60,41-60,1901-2100,101-150
1111,Edhitha Mallick,7/9/1975,Female,High School,2/4/2018,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,46397.63,0,25,Indo-Aryan,6,49,46-55,4-6 Years,30K-50K,2023,2.5,63,74,2103.666667,153.5,12.16666667,Low,3.833333333,8872.63,14401.93,5K-10K,10K-20K,High,15-Nov,Average,61-80,61-80,Above 2100,151-200
1112,Misty Williams,9/24/1965,Female,Master's,3/1/2018,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,113447.3,3,18,White,6,59,56-66,4-6 Years,100K-125K,2023,2,62,69,1982.833333,123.3333333,6.666666667,Low,3.666666667,9903.33,11308.02,5K-10K,10K-20K,High,10-Jun,Below Average,61-80,61-80,1901-2100,101-150
1113,Andrew Garza,8/29/1983,Male,Doctorate,6/18/2021,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,43224.32,4,24,White,3,41,36-45,1-3 Years,30K-50K,2023,1.333333333,30,32,1918.666667,158.6666667,9.666666667,High,4,2421.51,3940.65,500-5K,500-5K,High,10-Jun,Below Average,21-40,21-40,1901-2100,151-200
1114,Tracy Jones,8/10/1966,Male,Associate's,7/1/2021,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,74647.68,3,22,Bengali,3,58,56-66,1-3 Years,50K-75K,2023,4.333333333,34,36,1979.666667,143.6666667,10,Moderate,4.666666667,9553.11,13226.39,5K-10K,10K-20K,Very High,10-Jun,Excellent,21-40,21-40,1901-2100,101-150
1115,Ms Josephine Ward,7/23/1995,Female,Bachelor's,5/4/2020,HR,HR Specialist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,48225.91,1,22,White British,4,29,26-35,4-6 Years,30K-50K,2023,2.25,44,53,1956,112.75,13.75,High,3.25,5807.95,7945.28,5K-10K,5K-10K,High,15-Nov,Average,41-60,41-60,1901-2100,101-150
1116,David Miller,4/12/1966,Male,Doctorate,12/7/2021,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,86844.99,1,18,Hispanic,3,58,56-66,1-3 Years,75K-100K,2023,2.666666667,34,38,1846.666667,131.6666667,13.66666667,Moderate,3,5000.04,8017.56,5K-10K,5K-10K,Medium,15-Nov,Average,21-40,21-40,1701-1900,101-150
1117,Miss Teresa Miller MD,1/27/2002,Male,Associate's,5/10/2019,R&D,Research Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,52568.64,3,22,Bengali,5,22,18-25,4-6 Years,50K-75K,2023,2.6,56,66,1915.6,151.8,7.8,High,3.6,9741.52,12265.52,5K-10K,10K-20K,High,10-Jun,Average,41-60,61-80,1901-2100,151-200
1118,Kristina Brown,6/16/2001,Male,Master's,3/9/2020,Marketing,Marketing Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,55488.87,0,22,Bengali,4,23,18-25,4-6 Years,50K-75K,2023,2.25,41,48,1810.5,146.5,10.75,High,4.5,6645.23,8282.38,5K-10K,5K-10K,Very High,15-Nov,Average,41-60,41-60,1701-1900,101-150
1119,Aline Schwital,4/13/2000,Female,Master's,1/24/2018,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,64577.13,0,20,Turkish,2,24,18-25,1-3 Years,50K-75K,2023,2.333333333,68,81,1855.833333,118.5,12.66666667,High,2,9807.6,14456.82,5K-10K,10K-20K,Low,15-Nov,Average,61-80,Above 80,1701-1900,101-150
1120,Isolde Junitz B.A.,10/19/2005,Male,Master's,7/1/2021,R&D,R&D Engineer,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Full-time,42894.93,0,24,Turkish,3,19,18-25,1-3 Years,30K-50K,2023,2,33,41,1976.333333,44.66666667,9.333333333,High,4.333333333,4125.96,5730.17,500-5K,5K-10K,Very High,10-Jun,Below Average,21-40,41-60,1901-2100,0-50
1121,Alexander Hansen DVM,1/13/1985,Female,Master's,5/17/2019,IT,IT Support Specialist,Entry,North America,USA,37.7749,-122.4194,Onsite,Part-time,146414.9,4,15,White,5,39,36-45,4-6 Years,125K-150K,2023,3,53,58,2041,193.2,7.4,High,3.2,12567.73,15014.53,10K-15K,10K-20K,High,10-Jun,Average,41-60,41-60,1901-2100,151-200
1122,Craig Taylor,10/8/2001,Male,Doctorate,11/19/2022,Finance,Financial Analyst,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,116315.55,3,18,Bengali,0,23,18-25,<1 Year,100K-125K,2024,2.5,86,101,2055.375,194.25,11.75,Low,3,18011.96,18428.3,15K-20K,10K-20K,Medium,15-Nov,Average,Above 80,Above 80,1901-2100,151-200
1123,Kristine Bishop,5/22/1994,Male,Master's,4/25/2020,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Part-time,51615.29,4,22,White,4,30,26-35,4-6 Years,50K-75K,2023,3,42,53,1960.5,173,19,Moderate,4.25,7779.1,10894.64,5K-10K,10K-20K,Very High,16-20,Average,41-60,41-60,1901-2100,151-200
1124,Nicole James,6/6/1999,Female,Master's,6/11/2021,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,55611.68,4,24,Bengali,3,25,18-25,1-3 Years,50K-75K,2023,1,31,39,2275,136.6666667,9.333333333,High,2.666666667,2159.83,2856.16,500-5K,500-5K,Medium,10-Jun,Poor,21-40,21-40,Above 2100,101-150
1125,Brittney Hernandez,5/5/2003,Female,High School,6/18/2022,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,123174.63,0,15,Hispanic,2,21,18-25,1-3 Years,100K-125K,2023,2.5,23,25,1887,237.5,5.5,Low,3.5,3743.96,4861.49,500-5K,500-5K,High,10-Jun,Average,21-40,21-40,1701-1900,Above 200
1126,Gunar Kroker,6/11/2000,Female,High School,6/10/2019,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Remote,Part-time,58075.13,1,22,German,5,24,18-25,4-6 Years,50K-75K,2023,3.4,58,64,1977,163,10.4,Moderate,3.8,12796.64,16602.59,10K-15K,10K-20K,High,15-Nov,Good,41-60,61-80,1901-2100,151-200
1127,Ekavir Deo,2/10/2001,Female,Associate's,10/30/2022,R&D,R&D Engineer,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,47254.33,3,24,Indo-Aryan,0,23,18-25,<1 Year,30K-50K,2024,2.5,85,104,2018.875,162.125,9,High,2.5,16614.77,19094.08,15K-20K,10K-20K,Medium,10-Jun,Average,Above 80,Above 80,1901-2100,151-200
1128,Tracy Reyes,9/17/1983,Female,High School,12/5/2020,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,62565.58,2,22,Bengali,4,41,36-45,4-6 Years,50K-75K,2023,3,42,52,1945.25,165.5,13.75,Moderate,4.25,8331.72,11697.65,5K-10K,10K-20K,Very High,15-Nov,Average,41-60,41-60,1901-2100,151-200
1129,Darpan Ben,7/3/1984,Male,Master's,8/16/2020,IT,Data Scientist,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,67025.21,0,22,Dravidian,2,40,36-45,1-3 Years,50K-75K,2022,1.666666667,32,33,2010.333333,198.3333333,15,High,3,3146.31,5025.31,500-5K,5K-10K,Medium,15-Nov,Below Average,21-40,21-40,1901-2100,151-200
1130,Gaurangi Choudhry,1/9/1982,Male,High School,7/10/2019,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,64365.52,3,22,Indo-Aryan,5,42,36-45,4-6 Years,50K-75K,2023,3.2,51,60,1858.8,69.8,8.8,High,4,10067.69,14577.79,10K-15K,10K-20K,High,10-Jun,Good,41-60,41-60,1701-1900,51-100
1131,Eric Brown,4/26/1989,Male,Associate's,9/25/2022,Marketing,Marketing Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,58999.91,2,24,Bengali,2,35,26-35,1-3 Years,50K-75K,2023,1.5,23,27,1887,122,16.5,High,3,2141.02,3037.96,500-5K,500-5K,Medium,16-20,Below Average,21-40,21-40,1701-1900,101-150
1132,Scott Lynch,5/6/1967,Male,Associate's,1/9/2021,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,74844.13,4,22,White,1,57,56-66,1-3 Years,50K-75K,2021,1,11,11,1764,243,14,Moderate,1,809.83,1038.42,500-5K,500-5K,Very Low,15-Nov,Poor,20-Oct,20-Oct,1701-1900,Above 200
1133,Ria Sarin,9/17/1997,Female,High School,6/10/2019,Finance,Financial Analyst,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,44204.36,2,22,Indo-Aryan,5,27,26-35,4-6 Years,30K-50K,2023,3,56,60,1922.8,125.6,10.6,High,4.6,10735.49,16101.56,10K-15K,10K-20K,Very High,15-Nov,Average,41-60,41-60,1901-2100,101-150
1134,Richard Wagner,1/19/1974,Female,Associate's,2/23/2019,HR,HR Manager,Senior,North America,USA,37.7749,-122.4194,Remote,Full-time,47511.15,2,22,White,5,50,46-55,4-6 Years,30K-50K,2023,1.6,52,61,1929.4,151.6,7.2,High,2.8,6052.61,7840.44,5K-10K,5K-10K,Medium,10-Jun,Below Average,41-60,61-80,1901-2100,151-200
1135,Shaun Simmons,6/28/1981,Female,High School,10/8/2021,Sales,Account Executive,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,84991.96,2,18,Asian British,1,43,36-45,1-3 Years,75K-100K,2024,2.428571429,80,91,2054.285714,131.1428571,5.142857143,High,2.428571429,12842.66,19790.63,10K-15K,10K-20K,Medium,10-Jun,Average,61-80,Above 80,1901-2100,101-150
1136,Janice Jacobson,12/14/1999,Male,Bachelor's,8/2/2018,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Part-time,53363.77,2,22,Hispanic,6,25,18-25,4-6 Years,50K-75K,2023,2.333333333,68,76,1794.5,135.5,11.83333333,High,3.666666667,11033.07,13623.04,10K-15K,10K-20K,High,15-Nov,Average,61-80,61-80,1701-1900,101-150
