Employee ID,Full Name,Date of Birth,Gender,Education Level,Hire Date,Department,Job Title,Organization Level,Region,Country,Latitude,Longitude,Employment Status,Employment Type,Base Salary ($),Times Promoted,Years at Company,Current Employment Status,Annual Leave Entitlement (days),Ethnicity,Image URL
1115,Ms Josephine Ward,7/23/1995,Female,Bachelor's,5/4/2020,HR,HR Specialist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,48225.91,1,9,Active,22,White British,https://randomuser.me/api/portraits/men/8.jpg
1116,David Miller,4/12/1966,Male,Doctorate,12/7/2021,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,86844.99,1,2,Active,18,Hispanic,https://randomuser.me/api/portraits/men/37.jpg
1117,Miss Teresa Miller MD,1/27/2002,Male,Associate's,5/10/2019,R&D,Research Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,52568.64,3,5,Active,22,Bengali,https://randomuser.me/api/portraits/women/91.jpg
1118,Kristina Brown,6/16/2001,Male,Master's,3/9/2020,Marketing,Marketing Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,55488.87,0,2,Active,22,Bengali,https://randomuser.me/api/portraits/men/84.jpg
1119,Aline Schwital,4/13/2000,Female,Master's,1/24/2018,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,64577.13,0,5,Resigned,20,Turkish,https://randomuser.me/api/portraits/women/71.jpg
1120,Isolde Junitz B.A.,10/19/2005,Male,Master's,7/1/2021,R&D,R&D Engineer,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Full-time,42894.93,0,6,Active,24,Turkish,https://randomuser.me/api/portraits/women/16.jpg
1121,Alexander Hansen DVM,1/13/1985,Female,Master's,5/17/2019,IT,IT Support Specialist,Entry,North America,USA,37.7749,-122.4194,Onsite,Part-time,146414.9,4,4,Active,15,White,https://randomuser.me/api/portraits/women/57.jpg
1122,Craig Taylor,10/8/2001,Male,Doctorate,11/19/2022,Finance,Financial Analyst,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,116315.55,3,3,Resigned,18,Bengali,https://randomuser.me/api/portraits/men/59.jpg
1123,Kristine Bishop,5/22/1994,Male,Master's,4/25/2020,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Part-time,51615.29,4,5,Active,22,White,https://randomuser.me/api/portraits/men/31.jpg
1124,Nicole James,6/6/1999,Female,Master's,6/11/2021,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,55611.68,4,3,Active,24,Bengali,https://randomuser.me/api/portraits/men/80.jpg
1125,Brittney Hernandez,5/5/2003,Female,High School,6/18/2022,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,123174.63,0,2,Active,15,Hispanic,https://randomuser.me/api/portraits/women/80.jpg
1126,Gunar Kroker,6/11/2000,Female,High School,6/10/2019,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Remote,Part-time,58075.13,1,4,Active,22,German,https://randomuser.me/api/portraits/men/47.jpg
1127,Ekavir Deo,2/10/2001,Female,Associate's,10/30/2022,R&D,R&D Engineer,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,47254.33,3,7,Resigned,24,Indo-Aryan,https://randomuser.me/api/portraits/women/75.jpg
1128,Tracy Reyes,9/17/1983,Female,High School,12/5/2020,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,62565.58,2,1,Active,22,Bengali,https://randomuser.me/api/portraits/women/3.jpg
1129,Darpan Ben,7/3/1984,Male,Master's,8/16/2020,IT,Data Scientist,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,67025.21,0,3,Resigned,22,Dravidian,https://randomuser.me/api/portraits/men/12.jpg
1130,Gaurangi Choudhry,1/9/1982,Male,High School,7/10/2019,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,64365.52,3,7,Active,22,Indo-Aryan,https://randomuser.me/api/portraits/women/38.jpg
1131,Eric Brown,4/26/1989,Male,Associate's,9/25/2022,Marketing,Marketing Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,58999.91,2,3,Active,24,Bengali,https://randomuser.me/api/portraits/men/74.jpg
1132,Scott Lynch,5/6/1967,Male,Associate's,1/9/2021,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,74844.13,4,5,Resigned,22,White,https://randomuser.me/api/portraits/men/41.jpg
1133,Ria Sarin,9/17/1997,Female,High School,6/10/2019,Finance,Financial Analyst,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,44204.36,2,3,Active,22,Indo-Aryan,https://randomuser.me/api/portraits/men/94.jpg
1134,Richard Wagner,1/19/1974,Female,Associate's,2/23/2019,HR,HR Manager,Senior,North America,USA,37.7749,-122.4194,Remote,Full-time,47511.15,2,3,Active,22,White,https://randomuser.me/api/portraits/men/71.jpg
1135,Shaun Simmons,6/28/1981,Female,High School,10/8/2021,Sales,Account Executive,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,84991.96,2,6,Resigned,18,Asian British,https://randomuser.me/api/portraits/women/13.jpg
1136,Janice Jacobson,12/14/1999,Male,Bachelor's,8/2/2018,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Part-time,53363.77,2,1,Active,22,Hispanic,https://randomuser.me/api/portraits/women/5.jpg
1137,Anne Johann-Aumann,1/7/1998,Male,Doctorate,9/7/2019,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,50353.27,4,5,Active,22,German,https://randomuser.me/api/portraits/men/8.jpg
1138,Debra Williams,5/7/2006,Female,Master's,10/24/2021,Finance,Financial Analyst,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,60158.13,4,1,Active,22,White British,https://randomuser.me/api/portraits/men/11.jpg
1139,Jamie Mcgee,3/1/1991,Other,Bachelor's,7/7/2018,Finance,Financial Analyst,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,80930.35,4,3,Active,20,Bengali,https://randomuser.me/api/portraits/men/82.jpg
1140,Melissa Hernandez,10/15/1977,Female,Doctorate,10/5/2020,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,106442.27,0,5,Resigned,18,Asian,https://randomuser.me/api/portraits/women/26.jpg
1141,Lori Brown,4/20/1987,Male,Associate's,2/26/2022,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,77504.83,3,10,Active,20,Bengali,https://randomuser.me/api/portraits/men/39.jpg
1142,Melinda Sosa,10/12/1983,Female,Master's,9/22/2020,IT,IT Support Specialist,Entry,North America,USA,37.7749,-122.4194,Remote,Part-time,95204.92,4,5,Active,15,White,https://randomuser.me/api/portraits/men/7.jpg
1143,Lindsay Johnson,9/12/1999,Female,Master's,5/9/2018,IT,Data Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,57690.52,3,8,Active,24,White,https://randomuser.me/api/portraits/men/16.jpg
1144,Lindsey Mitchell,4/8/1995,Female,High School,10/31/2022,R&D,Research Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,55612.35,3,8,Active,22,Bengali,https://randomuser.me/api/portraits/men/95.jpg
1145,Antony Jenkins-Gilbert,7/15/2000,Male,Doctorate,6/26/2019,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,52235.99,2,7,Active,22,White British,https://randomuser.me/api/portraits/women/94.jpg
1146,Ing. Nadja Metz B.A.,11/23/1987,Female,High School,8/14/2022,Finance,Accountant,Operational,Europe,Germany,52.52,13.405,Onsite,Part-time,63650.81,3,3,Active,22,German,https://randomuser.me/api/portraits/women/25.jpg
1147,Angela Padilla,8/20/1991,Male,High School,10/8/2022,Marketing,Marketing Coordinator,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,56603.31,1,6,Active,22,Black,https://randomuser.me/api/portraits/women/91.jpg
1148,Yamini Pai,1/13/1983,Female,High School,4/2/2022,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,42598.57,3,1,Active,24,Indo-Aryan,https://randomuser.me/api/portraits/men/96.jpg
1149,Anmol Behl,6/6/1980,Female,Doctorate,10/18/2021,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,77055.99,2,7,Active,22,Indo-Aryan,https://randomuser.me/api/portraits/men/65.jpg
1150,Pascale Gude,7/12/1983,Female,Associate's,10/12/2021,R&D,Research Scientist,Mid-Level,Europe,Germany,52.52,13.405,Remote,Full-time,51443.57,0,6,Active,22,German,https://randomuser.me/api/portraits/men/8.jpg
1151,Karan Khanna,7/19/1989,Female,Doctorate,9/7/2021,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,79280.36,1,2,Active,22,Indo-Aryan,https://randomuser.me/api/portraits/women/51.jpg
1152,Brandon Schneider,7/3/1994,Male,Bachelor's,5/19/2019,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,36431.35,3,7,Active,25,Bengali,https://randomuser.me/api/portraits/men/90.jpg
1153,Jackson Perry,5/19/2002,Other,Master's,9/23/2022,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,50187.43,3,8,Active,24,Bengali,https://randomuser.me/api/portraits/women/11.jpg
1154,Adolf Heinz,3/11/1998,Other,High School,8/23/2018,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,71540.74,1,8,Active,18,German,https://randomuser.me/api/portraits/women/14.jpg
1155,Bimala Patil,8/10/1982,Male,Associate's,2/27/2022,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,50999.53,0,7,Active,22,Indo-Aryan,https://randomuser.me/api/portraits/men/29.jpg
1156,Samantha Evans,12/19/1991,Female,Associate's,10/5/2021,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Part-time,77802.88,0,7,Active,20,White British,https://randomuser.me/api/portraits/women/8.jpg
1157,Uwe Lachmann,2/21/1985,Other,Doctorate,11/25/2019,Finance,Financial Analyst,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,87908.59,4,9,Active,18,German,https://randomuser.me/api/portraits/women/26.jpg
1158,Mr Terence Jones,11/9/1959,Male,Bachelor's,11/27/2021,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,98718.85,2,6,Resigned,15,Black British,https://randomuser.me/api/portraits/women/61.jpg
1159,Jason Harper,9/29/1960,Female,Master's,10/16/2020,IT,IT Support Specialist,Entry,North America,USA,37.7749,-122.4194,Onsite,Part-time,78495.45,4,6,Active,18,Black,https://randomuser.me/api/portraits/women/20.jpg
1160,Vrinda Konda,5/21/1971,Female,Associate's,8/17/2018,HR,HR Manager,Senior,Asia,India,28.7041,77.1025,Onsite,Full-time,45555.28,0,5,Active,24,Dravidian,https://randomuser.me/api/portraits/men/5.jpg
1161,Laura Wilson,2/18/1968,Male,Bachelor's,5/18/2020,Sales,Sales Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,52929.6,4,1,Active,24,Bengali,https://randomuser.me/api/portraits/men/20.jpg
1162,Thomas Potter,8/3/1996,Female,Doctorate,7/4/2022,Finance,Financial Analyst,Operational,North America,USA,37.7749,-122.4194,Remote,Part-time,44732.23,4,3,Active,22,White,https://randomuser.me/api/portraits/men/7.jpg
1163,Jessica Rodriguez,6/2/2006,Female,Bachelor's,9/25/2021,HR,HR Specialist,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,87254.52,3,4,Active,18,Black,https://randomuser.me/api/portraits/women/89.jpg
1164,Dawn Reed,6/4/1968,Female,Master's,7/2/2020,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,30835.63,1,4,Active,25,White British,https://randomuser.me/api/portraits/women/4.jpg
1165,Steven Doyle,12/17/2004,Female,High School,1/9/2021,Finance,Accountant,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,99303.51,4,1,Active,18,BD-Tribal,https://randomuser.me/api/portraits/women/9.jpg
1166,Nicholas Perez,9/18/2001,Male,Master's,11/23/2020,Finance,Accountant,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,66610.62,0,9,Active,20,Bengali,https://randomuser.me/api/portraits/men/3.jpg
1167,Michael Brown,7/27/1971,Other,Associate's,1/28/2021,IT,Data Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,68536.42,4,5,Active,20,Bengali,https://randomuser.me/api/portraits/men/68.jpg
1168,Faqid Chandra,5/26/1979,Female,Associate's,8/29/2022,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,47553.76,3,2,Resigned,22,Dravidian,https://randomuser.me/api/portraits/men/18.jpg
1169,Ricky Berry,4/5/2006,Female,Bachelor's,12/13/2019,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,46799.98,0,4,Active,24,White British,https://randomuser.me/api/portraits/women/30.jpg
1170,Mr. Eric Santana DDS,8/17/2006,Male,Associate's,5/8/2018,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,58639.11,3,6,Active,22,White,https://randomuser.me/api/portraits/men/0.jpg
1171,Mr Jeremy Moore,11/18/2004,Male,Associate's,3/21/2020,Finance,Accountant,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,121295.68,2,7,Active,15,White British,https://randomuser.me/api/portraits/men/14.jpg
1172,Deborah Mills DDS,7/11/1979,Female,Master's,7/12/2020,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,57130.72,2,8,Active,22,Bengali,https://randomuser.me/api/portraits/men/16.jpg
1173,Thomas Richards,7/27/1988,Female,High School,9/1/2019,IT,Data Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,92715.23,0,3,Active,18,Bengali,https://randomuser.me/api/portraits/men/72.jpg
1174,Robert Thompson,7/22/1977,Male,Associate's,10/23/2018,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,90698.05,1,3,Active,15,White,https://randomuser.me/api/portraits/men/28.jpg
1175,Erica Ortiz,9/18/1977,Female,High School,10/5/2021,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,81035.06,2,9,Active,18,White,https://randomuser.me/api/portraits/men/20.jpg
1176,Chelsea Hill,8/23/1961,Male,Doctorate,11/1/2021,R&D,R&D Engineer,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,54695.47,1,6,Active,24,Asian,https://randomuser.me/api/portraits/men/57.jpg
1177,Bimala Dhar,7/13/1969,Female,Doctorate,7/11/2021,Operations,Logistics Manager,Mid-Level,Asia,India,28.7041,77.1025,Onsite,Part-time,53696.22,1,9,Active,24,Dravidian,https://randomuser.me/api/portraits/women/38.jpg
1178,Stephanie Singleton,6/6/1998,Male,Master's,7/18/2019,Sales,Sales Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,56312.1,2,9,Active,22,Bengali,https://randomuser.me/api/portraits/men/0.jpg
1179,Aarav Setty,3/24/1982,Other,Bachelor's,10/2/2020,IT,Data Scientist,Mid-Level,Asia,India,28.7041,77.1025,Onsite,Full-time,74245.77,1,6,Active,22,Indo-Aryan,https://randomuser.me/api/portraits/men/84.jpg
1180,Omkaar Dash,3/7/1976,Male,Associate's,12/20/2020,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,43398.04,3,5,Active,24,Dravidian,https://randomuser.me/api/portraits/men/29.jpg
1181,Dr Chelsea Smith,10/21/1989,Male,High School,7/29/2021,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,84944.22,1,5,Resigned,18,White British,https://randomuser.me/api/portraits/women/15.jpg
1182,Nils Hein,7/5/1974,Other,Doctorate,3/17/2018,IT,IT Support Specialist,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,53533.4,1,1,Active,22,German,https://randomuser.me/api/portraits/men/62.jpg
1183,Georgia Lee,1/13/1970,Male,Associate's,8/17/2018,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,95336.52,3,9,Active,18,White British,https://randomuser.me/api/portraits/men/48.jpg
1184,Wanda Patberg MBA.,2/11/2001,Female,Bachelor's,5/25/2019,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,71150.1,4,5,Active,22,German,https://randomuser.me/api/portraits/men/23.jpg
1185,Jose Davis,10/22/1961,Female,High School,6/16/2018,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,74470.48,2,7,Active,22,Bengali,https://randomuser.me/api/portraits/men/76.jpg
1186,Donald Smith,4/7/1994,Female,Bachelor's,3/20/2018,Sales,Sales Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,74297.36,4,2,Active,22,Bengali,https://randomuser.me/api/portraits/men/55.jpg
1187,Hannah Hammond,6/11/1995,Female,Bachelor's,9/12/2019,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,79904.03,1,7,Active,18,BD-Tribal,https://randomuser.me/api/portraits/women/31.jpg
1188,Ester Juncken B.Eng.,12/10/1972,Female,High School,9/13/2020,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,95547.08,3,1,Active,15,German,https://randomuser.me/api/portraits/women/86.jpg
1189,Eshana Anand,11/11/2006,Male,Master's,7/8/2019,Finance,Accountant,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,33720.21,3,4,Active,25,Dravidian,https://randomuser.me/api/portraits/men/94.jpg
1190,Reiner Möchlichen,2/1/1984,Female,Doctorate,11/13/2018,IT,IT Support Specialist,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,51147.75,3,4,Active,22,German,https://randomuser.me/api/portraits/men/62.jpg
1191,Ruth Shaw,11/15/2004,Male,Master's,7/9/2018,Finance,Accountant,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,99076.1,4,4,Active,18,Asian British,https://randomuser.me/api/portraits/women/96.jpg
1192,Divya Chadha,2/26/1978,Male,Associate's,7/31/2021,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Onsite,Part-time,95417.09,4,10,Active,18,Indo-Aryan,https://randomuser.me/api/portraits/men/58.jpg
1193,Jennifer Sanford,8/12/1983,Female,Doctorate,10/23/2020,Finance,Financial Analyst,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,57633.15,1,2,Active,24,White,https://randomuser.me/api/portraits/women/82.jpg
1194,Zarna Ratta,12/21/1981,Male,Doctorate,12/19/2019,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,75932.83,1,3,Active,18,Indo-Aryan,https://randomuser.me/api/portraits/women/36.jpg
1195,Nichole Watkins,1/29/2005,Female,Master's,9/26/2018,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,63876.94,4,1,Resigned,22,Black,https://randomuser.me/api/portraits/men/37.jpg
1196,Kelli Espinoza MD,9/15/1961,Female,Master's,12/27/2020,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,63220.78,2,10,Active,22,Bengali,https://randomuser.me/api/portraits/women/42.jpg
1197,Kevin Cole,12/31/1987,Female,Bachelor's,7/12/2018,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Part-time,71143.11,0,3,Resigned,22,White,https://randomuser.me/api/portraits/women/56.jpg
1198,Emily Martin,6/26/1964,Male,Master's,1/19/2018,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,60253.5,2,5,Active,22,Asian,https://randomuser.me/api/portraits/men/79.jpg
1199,Henry Rana,1/22/1967,Male,Master's,10/29/2021,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Onsite,Part-time,96440.71,4,3,Active,18,Indo-Aryan,https://randomuser.me/api/portraits/women/63.jpg
1200,Marc Anderson,7/11/1987,Male,Bachelor's,10/15/2019,Finance,Accountant,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,59784.47,3,1,Active,24,White,https://randomuser.me/api/portraits/women/26.jpg
1201,Dipl.-Ing. Diane Schüler,10/11/1969,Female,Bachelor's,6/16/2021,Operations,Logistics Manager,Mid-Level,Europe,Germany,52.52,13.405,Remote,Full-time,83227.47,4,4,Active,18,German,https://randomuser.me/api/portraits/women/46.jpg
1202,Janya Parsa,11/13/2003,Female,Bachelor's,3/25/2018,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,68891.48,1,5,Active,22,Indo-Aryan,https://randomuser.me/api/portraits/women/1.jpg
1203,Debra Rose,5/19/1988,Male,Associate's,10/23/2018,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Part-time,40636.76,2,9,Active,24,White British,https://randomuser.me/api/portraits/women/83.jpg
1204,Ronald Cooper,10/4/1965,Other,Associate's,11/26/2019,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,42587.26,2,1,Resigned,24,White British,https://randomuser.me/api/portraits/women/95.jpg
1205,Robert Lopez,12/17/1958,Female,Associate's,7/28/2022,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,78726.81,2,2,Active,20,Bengali,https://randomuser.me/api/portraits/women/61.jpg
