Employee ID,Full Name,Date of Birth,Gender,Education Level,Hire Date,Department,Job Title,Organization Level,Region,Country,Latitude,Longitude,Employment Status,Employment Type,Base Salary ($),Times Promoted,Current Employment Status,Annual Leave Entitlement (days),Ethnicity,Tenure (Years),Age (Years),Age Band,Tenure Band,Salary Band,Performance Review Year,Performance Rating,Projects Handled,Project Target,Working Hours,Overtime,Team Size,Potential Rating,Satisfaction Score,Incentive Amount ($),Bonus ($),Incentive Amount ($) Band,Bonus ($) Band,Satisfaction Score Band,Team Size Band,Performance Rating Band,Projects Handled Band,Project Target Band,Working Hours Band,Overtime Band
1066,Ms Carly Andrews,1974-02-16,Male,High School,2019-09-20,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,52736.36,0,Active,22,White British,5,50,46-55,4-6 Years,50K-75K,2023,3.4,55,67,1949.0,81.8,9.0,High,4.2,11709.7,16974.17,10K-15K,10K-20K,Very High,6-10,Good,41-60,61-80,1901-2100,51-100
1067,Nicholas Moore,1978-10-27,Male,Associate's,2021-08-18,HR,HR Specialist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,40057.79,1,Active,25,UK-Other,3,46,46-55,1-3 Years,30K-50K,2023,1.6666666666666667,32,34,1826.3333333333333,177.33333333333334,12.0,Moderate,4.0,3467.3,5095.639999999999,500-5K,5K-10K,High,11-15,Below Average,21-40,21-40,1701-1900,151-200
1068,Univ.Prof. Ingeburg Kensy B.Sc.,1972-05-13,Male,High School,2018-12-11,Sales,Account Executive,Operational,Europe,Germany,52.52,13.405,Remote,Part-time,112879.54,3,Active,18,German,6,52,46-55,4-6 Years,100K-125K,2023,1.8333333333333333,66,76,1960.8333333333333,205.33333333333334,13.5,High,3.5,9637.63,10993.91,5K-10K,10K-20K,High,11-15,Below Average,61-80,61-80,1901-2100,Above 200
1069,George Kennedy,1996-08-09,Male,Doctorate,2021-08-23,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,126295.84,2,Resigned,15,Hispanic,0,28,26-35,<1 Year,125K-150K,2024,3.4285714285714284,79,85,2016.0,123.85714285714286,9.571428571428571,Moderate,3.0,18707.04,14734.18,15K-20K,10K-20K,Medium,6-10,Good,61-80,Above 80,1901-2100,101-150
1070,Isabella Lopez,1998-10-01,Male,Associate's,2022-07-18,R&D,R&D Engineer,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Part-time,52369.17,4,Resigned,22,White,0,26,26-35,<1 Year,50K-75K,2024,3.4285714285714284,76,83,2072.285714285714,121.28571428571429,9.0,High,3.0,15958.61,16625.85,15K-20K,10K-20K,Medium,6-10,Good,61-80,Above 80,1901-2100,101-150
1071,Jochen Gude-Ditschlerin,2006-09-08,Female,Bachelor's,2018-10-17,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,112635.18,4,Active,18,Germany-Other,6,18,18-25,4-6 Years,100K-125K,2023,2.8333333333333335,63,67,1820.0,185.16666666666666,10.833333333333334,High,3.6666666666666665,10724.67,16217.79,10K-15K,10K-20K,High,11-15,Average,61-80,61-80,1701-1900,151-200
1072,Mr. Zachary Poole PhD,1998-06-04,Female,High School,2022-01-09,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,72443.24,4,Active,22,BD-Tribal,2,26,26-35,1-3 Years,50K-75K,2023,2.5,20,23,1726.0,76.5,11.5,High,5.0,3786.01,4911.6900000000005,500-5K,500-5K,Very High,11-15,Average,10-20,21-40,1701-1900,51-100
1073,Tom Dunn,1984-09-30,Female,Doctorate,2019-04-18,R&D,Research Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,52721.16,4,Resigned,24,Bengali,1,40,36-45,1-3 Years,50K-75K,2023,2.4,53,66,1807.4,166.8,11.4,High,3.8,8622.88,11943.86,5K-10K,10K-20K,High,11-15,Average,41-60,61-80,1701-1900,151-200
1074,Viraj Mitra,1975-12-12,Male,Master's,2022-05-16,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,53016.92,3,Active,22,Dravidian,2,49,46-55,1-3 Years,50K-75K,2023,3.0,20,28,1705.5,158.0,18.5,High,3.5,3777.36,5233.620000000001,500-5K,5K-10K,High,16-20,Average,10-20,21-40,1701-1900,151-200
1075,Ing. Wenke Seidel,1995-01-06,Female,Bachelor's,2020-03-03,Operations,Logistics Manager,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Full-time,112413.78,3,Active,18,German,4,29,26-35,4-6 Years,100K-125K,2023,2.5,45,49,2007.5,124.0,11.5,High,3.5,8984.189999999999,9912.869999999999,5K-10K,5K-10K,High,11-15,Average,41-60,41-60,1901-2100,101-150
1076,Taylor Gregory,1993-07-06,Female,Master's,2022-05-13,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,66347.04,2,Active,22,Bengali,2,31,26-35,1-3 Years,50K-75K,2023,2.5,22,29,1599.0,25.5,16.0,High,4.0,3164.04,4125.92,500-5K,500-5K,High,16-20,Average,21-40,21-40,1501-1700,0-50
1077,Andrea Walker,1985-11-08,Other,Bachelor's,2019-12-17,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Part-time,78120.02,1,Active,20,White,5,39,36-45,4-6 Years,75K-100K,2023,3.0,54,61,1882.0,134.0,10.2,Low,4.4,10627.54,14872.6,10K-15K,10K-20K,Very High,11-15,Average,41-60,61-80,1701-1900,101-150
1078,Vamakshi Sunder,1961-07-05,Male,Bachelor's,2020-01-02,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,40278.3,1,Active,22,Indo-Aryan,4,63,56-66,4-6 Years,30K-50K,2023,2.0,42,51,1844.5,129.75,8.5,Low,3.25,6503.32,7037.33,5K-10K,5K-10K,High,6-10,Below Average,41-60,41-60,1701-1900,101-150
1079,Jennifer Johnson,1982-11-22,Female,Doctorate,2022-12-15,R&D,R&D Engineer,Mid-Level,Europe,UK,51.5074,-0.1278,Remote,Full-time,52285.85,1,Active,22,Asian British,2,42,36-45,1-3 Years,50K-75K,2023,1.5,21,21,2117.0,176.0,12.5,Low,3.0,2358.48,3047.85,500-5K,500-5K,Medium,11-15,Below Average,21-40,21-40,Above 2100,151-200
1080,Waldemar Stroh-Mans,1995-01-07,Female,Doctorate,2022-04-06,IT,IT Support Specialist,Entry,Europe,Germany,52.52,13.405,Onsite,Part-time,76396.65,1,Active,20,German,2,29,26-35,1-3 Years,75K-100K,2023,4.5,22,22,2174.5,106.5,3.5,Moderate,4.5,5880.16,9000.0,5K-10K,5K-10K,Very High,1-5,Excellent,21-40,21-40,Above 2100,101-150
1081,Paula Kraus,1963-03-17,Female,Doctorate,2022-12-09,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,58966.32,1,Active,24,German,2,61,56-66,1-3 Years,50K-75K,2023,3.0,22,26,2160.5,67.0,6.5,Low,5.0,3497.2299999999996,5626.26,500-5K,5K-10K,Very High,6-10,Average,21-40,21-40,Above 2100,51-100
1082,Catherine Humphreys,1972-08-14,Male,Master's,2019-06-21,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,33637.56,4,Active,25,White British,5,52,46-55,4-6 Years,30K-50K,2023,3.0,53,64,1777.2,160.2,13.4,High,4.2,10267.82,14850.54,10K-15K,10K-20K,Very High,11-15,Average,41-60,61-80,1701-1900,151-200
1083,Kavya Apte,1979-08-03,Male,Doctorate,2019-09-20,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Onsite,Part-time,44431.73,2,Active,22,Indo-Aryan,5,45,36-45,4-6 Years,30K-50K,2023,3.0,55,63,1960.2,120.4,12.2,Moderate,3.4,10966.08,14940.77,10K-15K,10K-20K,High,11-15,Average,41-60,61-80,1901-2100,101-150
1084,Lisa Williams,1959-01-17,Male,Bachelor's,2022-06-06,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,86345.43,4,Active,18,White,2,65,56-66,1-3 Years,75K-100K,2023,3.0,21,24,1877.5,158.5,7.0,Low,5.0,4563.02,5363.68,500-5K,5K-10K,Very High,6-10,Average,21-40,21-40,1701-1900,151-200
1085,Rosie Jones,1977-12-24,Male,Bachelor's,2019-01-12,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,69847.8,3,Active,22,White British,5,47,46-55,4-6 Years,50K-75K,2023,2.2,56,65,1891.0,107.2,5.8,Moderate,3.4,7808.2,11045.01,5K-10K,10K-20K,High,6-10,Average,41-60,61-80,1701-1900,101-150
1086,Josef Meyer,1999-08-29,Male,Bachelor's,2019-02-09,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,117804.08,0,Active,18,Germany-Other,5,25,18-25,4-6 Years,100K-125K,2023,1.8,57,69,1889.8,141.6,5.6,Moderate,2.6,5845.29,9238.39,5K-10K,5K-10K,Medium,6-10,Below Average,41-60,61-80,1701-1900,101-150
1087,Amy Crawford,1981-01-05,Female,Bachelor's,2018-06-11,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,45645.87,1,Active,22,Bengali,6,43,36-45,4-6 Years,30K-50K,2023,2.3333333333333335,63,72,2021.0,182.33333333333334,13.166666666666666,High,4.166666666666667,10823.869999999999,13467.94,10K-15K,10K-20K,Very High,11-15,Average,61-80,61-80,1901-2100,151-200
1088,Prof. Götz Ritter MBA.,1996-03-07,Male,Doctorate,2018-11-04,Sales,Sales Manager,Mid-Level,Europe,Germany,52.52,13.405,Remote,Full-time,106925.92,2,Active,15,German,6,28,26-35,4-6 Years,100K-125K,2023,1.5,64,71,1963.8333333333333,89.66666666666667,8.5,Moderate,2.8333333333333335,5817.86,8970.84,5K-10K,5K-10K,Medium,6-10,Below Average,61-80,61-80,1901-2100,51-100
1089,Craig Collins,1997-05-04,Female,Bachelor's,2022-07-22,R&D,R&D Engineer,Mid-Level,Europe,UK,51.5074,-0.1278,Onsite,Full-time,55160.11,1,Active,24,White British,2,27,26-35,1-3 Years,50K-75K,2023,1.5,20,23,2060.5,144.0,1.5,High,3.5,2303.92,2875.7,500-5K,500-5K,High,1-5,Below Average,10-20,21-40,1901-2100,101-150
1090,Maurice Smith,1982-11-11,Female,Doctorate,2021-06-28,Finance,Financial Analyst,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,120896.63,3,Active,15,Black British,3,42,36-45,1-3 Years,100K-125K,2023,3.0,33,39,1945.3333333333333,119.66666666666667,9.666666666666666,Moderate,5.0,6560.79,8232.869999999999,5K-10K,5K-10K,Very High,6-10,Average,21-40,21-40,1901-2100,101-150
1091,Chakrika Shere,2003-04-23,Female,High School,2022-11-23,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,52373.97,2,Resigned,22,Indo-Aryan,1,21,18-25,1-3 Years,50K-75K,2023,2.0,21,24,1888.5,276.5,2.5,High,4.5,3115.03,4060.15,500-5K,500-5K,Very High,1-5,Below Average,21-40,21-40,1701-1900,Above 200
1092,Amaira Rattan,1996-11-10,Male,Master's,2021-01-30,Sales,Account Executive,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,81700.1,3,Active,18,Indo-Aryan,3,28,26-35,1-3 Years,75K-100K,2023,2.0,32,37,2090.6666666666665,201.66666666666666,7.0,Low,4.333333333333333,3639.3500000000004,5487.52,500-5K,5K-10K,Very High,6-10,Below Average,21-40,21-40,1901-2100,Above 200
1093,Michael Morris,1964-05-26,Male,Bachelor's,2018-10-01,Marketing,Content Strategist,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,124114.7,3,Active,15,Asian,6,60,56-66,4-6 Years,100K-125K,2023,3.5,66,77,2078.6666666666665,123.83333333333333,9.833333333333334,High,4.333333333333333,16252.74,19265.66,15K-20K,10K-20K,Very High,6-10,Good,61-80,61-80,1901-2100,101-150
1094,Adrian Walsh,1964-09-10,Female,High School,2019-09-06,IT,IT Support Specialist,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,41548.23,2,Resigned,22,White British,0,60,56-66,<1 Year,30K-50K,2024,3.0,87,101,2094.625,119.625,9.875,High,3.375,24001.37,26295.94,Above 20K,20K-30K,High,6-10,Average,Above 80,Above 80,1901-2100,101-150
1095,Daksha Kunda,1969-06-15,Male,Master's,2021-02-25,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,76487.81,1,Active,22,Indo-Aryan,3,55,46-55,1-3 Years,75K-100K,2023,3.0,34,38,2225.6666666666665,160.33333333333334,12.0,High,3.3333333333333335,5427.8,8647.619999999999,5K-10K,5K-10K,High,11-15,Average,21-40,21-40,Above 2100,151-200
1096,Lila Seth,2000-09-20,Female,High School,2018-05-01,Finance,Accountant,Operational,Asia,India,28.7041,77.1025,Remote,Part-time,114143.34,4,Active,18,Dravidian,6,24,18-25,4-6 Years,100K-125K,2023,3.1666666666666665,64,76,1876.5,119.66666666666667,11.0,High,3.5,12692.58,18971.489999999998,10K-15K,10K-20K,High,11-15,Good,61-80,61-80,1701-1900,101-150
1097,Ferdinand Nerger,1987-02-12,Male,Bachelor's,2019-10-17,R&D,Research Scientist,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Part-time,87192.04,1,Active,20,German,5,37,36-45,4-6 Years,75K-100K,2023,2.6,53,63,1940.4,142.2,10.4,Low,4.2,9090.41,11922.95,5K-10K,10K-20K,Very High,11-15,Average,41-60,61-80,1901-2100,101-150
1098,Maanas Sarma,1967-06-15,Other,Doctorate,2018-09-05,Finance,Financial Analyst,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,45171.96,2,Active,24,Indo-Aryan,6,57,56-66,4-6 Years,30K-50K,2023,1.6666666666666667,67,81,1878.0,118.16666666666667,14.166666666666666,High,2.3333333333333335,6659.35,10680.72,5K-10K,10K-20K,Medium,11-15,Below Average,61-80,Above 80,1701-1900,101-150
1099,Mr. Kenneth Wright DVM,1975-02-12,Female,Bachelor's,2022-07-24,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Onsite,Full-time,54578.45,3,Active,22,Asian,2,49,46-55,1-3 Years,50K-75K,2023,2.0,22,23,1821.0,196.0,3.0,High,5.0,3472.43,4111.29,500-5K,500-5K,Very High,1-5,Below Average,21-40,21-40,1701-1900,151-200
1100,Tracey Miranda,1982-07-30,Female,Master's,2022-06-10,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,60015.13,4,Active,22,Hispanic,2,42,36-45,1-3 Years,50K-75K,2023,1.5,22,27,1967.5,93.0,11.0,High,3.5,2139.67,3131.81,500-5K,500-5K,High,11-15,Below Average,21-40,21-40,1901-2100,51-100
1101,Melvin Copeland,1987-04-10,Female,Bachelor's,2018-03-15,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,79482.44,4,Resigned,22,White,0,37,36-45,<1 Year,75K-100K,2018,1.0,11,13,2121.0,101.0,19.0,Moderate,2.0,803.42,907.98,500-5K,500-5K,Low,16-20,Poor,10-20,10-20,Above 2100,101-150
1102,Allison Baker,1990-06-13,Male,Bachelor's,2019-11-29,HR,HR Specialist,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,113233.77,0,Active,18,White,5,34,26-35,4-6 Years,100K-125K,2023,1.2,53,66,1909.0,136.0,9.6,High,2.8,4294.2,5586.51,500-5K,5K-10K,Medium,6-10,Below Average,41-60,61-80,1901-2100,101-150
1103,Varsha Goyal,2004-10-11,Male,Doctorate,2018-07-03,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,121132.81,2,Active,15,Indo-Aryan,6,20,18-25,4-6 Years,100K-125K,2023,2.3333333333333335,68,72,1882.6666666666667,155.66666666666666,10.833333333333334,Low,3.3333333333333335,10910.94,14914.109999999999,10K-15K,10K-20K,High,11-15,Average,61-80,61-80,1701-1900,151-200
1104,Hülya Gorlitz,1973-04-16,Female,High School,2020-12-28,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,56242.05,3,Active,22,Germany-Other,3,51,46-55,1-3 Years,50K-75K,2023,3.0,44,46,2046.75,32.5,10.0,High,3.75,8376.43,12378.380000000001,5K-10K,10K-20K,High,6-10,Average,41-60,41-60,1901-2100,0-50
1105,Bettina Davids,1981-08-15,Male,Bachelor's,2018-11-08,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,77013.68,4,Active,22,German,6,43,36-45,4-6 Years,75K-100K,2023,2.1666666666666665,63,74,2007.3333333333333,179.16666666666666,13.833333333333334,Low,4.166666666666667,9293.04,11682.84,5K-10K,10K-20K,Very High,11-15,Average,61-80,61-80,1901-2100,151-200
1106,Graham Saunders-Richards,2002-02-04,Female,Associate's,2018-01-19,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Part-time,46443.46,0,Active,24,Asian British,6,22,18-25,4-6 Years,30K-50K,2023,2.6666666666666665,63,76,1886.1666666666667,162.5,8.166666666666666,Moderate,3.1666666666666665,10718.3,15299.619999999999,10K-15K,10K-20K,High,6-10,Average,61-80,61-80,1701-1900,151-200
1107,Jackson Ratti,1964-12-15,Male,Associate's,2021-03-25,R&D,Research Scientist,Mid-Level,Asia,India,28.7041,77.1025,Remote,Full-time,41313.65,0,Active,22,Indo-Aryan,3,60,56-66,1-3 Years,30K-50K,2023,2.6666666666666665,33,38,1912.3333333333333,139.33333333333334,1.6666666666666667,High,3.3333333333333335,6173.62,7603.02,5K-10K,5K-10K,High,1-5,Average,21-40,21-40,1901-2100,101-150
1108,Courtney Sims,1997-01-20,Male,Doctorate,2018-03-27,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,119207.2,3,Active,15,Bengali,6,27,26-35,4-6 Years,100K-125K,2023,2.1666666666666665,66,76,1898.3333333333333,112.5,11.0,Low,3.6666666666666665,9046.02,12782.21,5K-10K,10K-20K,High,11-15,Average,61-80,61-80,1701-1900,101-150
1109,Pamela Smith,1998-12-04,Male,Bachelor's,2019-09-14,Operations,Logistics Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,113615.32,1,Active,18,Bengali,5,26,26-35,4-6 Years,100K-125K,2023,2.8,55,58,1973.8,119.4,14.6,High,4.6,9806.02,14981.73,5K-10K,10K-20K,Very High,11-15,Average,41-60,41-60,1901-2100,101-150
1110,Ben Nelson,1994-05-05,Female,Doctorate,2020-10-22,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,75406.72,2,Active,20,White British,4,30,26-35,4-6 Years,75K-100K,2023,3.0,43,46,1970.5,116.0,4.0,High,3.5,8124.23,12024.82,5K-10K,10K-20K,High,1-5,Average,41-60,41-60,1901-2100,101-150
1111,Edhitha Mallick,1975-07-09,Female,High School,2018-02-04,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,46397.63,0,Active,25,Indo-Aryan,6,49,46-55,4-6 Years,30K-50K,2023,2.5,63,74,2103.6666666666665,153.5,12.166666666666666,Low,3.8333333333333335,8872.630000000001,14401.93,5K-10K,10K-20K,High,11-15,Average,61-80,61-80,Above 2100,151-200
1112,Misty Williams,1965-09-24,Female,Master's,2018-03-01,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,113447.3,3,Active,18,White,6,59,56-66,4-6 Years,100K-125K,2023,2.0,62,69,1982.8333333333333,123.33333333333333,6.666666666666667,Low,3.6666666666666665,9903.33,11308.02,5K-10K,10K-20K,High,6-10,Below Average,61-80,61-80,1901-2100,101-150
1113,Andrew Garza,1983-08-29,Male,Doctorate,2021-06-18,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,43224.32,4,Active,24,White,3,41,36-45,1-3 Years,30K-50K,2023,1.3333333333333333,30,32,1918.6666666666667,158.66666666666666,9.666666666666666,High,4.0,2421.51,3940.65,500-5K,500-5K,High,6-10,Below Average,21-40,21-40,1901-2100,151-200
1114,Tracy Jones,1966-08-10,Male,Associate's,2021-07-01,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,74647.68,3,Active,22,Bengali,3,58,56-66,1-3 Years,50K-75K,2023,4.333333333333333,34,36,1979.6666666666667,143.66666666666666,10.0,Moderate,4.666666666666667,9553.11,13226.39,5K-10K,10K-20K,Very High,6-10,Excellent,21-40,21-40,1901-2100,101-150
1115,Ms Josephine Ward,1995-07-23,Female,Bachelor's,2020-05-04,HR,HR Specialist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,48225.91,1,Active,22,White British,4,29,26-35,4-6 Years,30K-50K,2023,2.25,44,53,1956.0,112.75,13.75,High,3.25,5807.95,7945.28,5K-10K,5K-10K,High,11-15,Average,41-60,41-60,1901-2100,101-150
1116,David Miller,1966-04-12,Male,Doctorate,2021-12-07,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,86844.99,1,Active,18,Hispanic,3,58,56-66,1-3 Years,75K-100K,2023,2.6666666666666665,34,38,1846.6666666666667,131.66666666666666,13.666666666666666,Moderate,3.0,5000.039999999999,8017.5599999999995,5K-10K,5K-10K,Medium,11-15,Average,21-40,21-40,1701-1900,101-150
1117,Miss Teresa Miller MD,2002-01-27,Male,Associate's,2019-05-10,R&D,Research Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,52568.64,3,Active,22,Bengali,5,22,18-25,4-6 Years,50K-75K,2023,2.6,56,66,1915.6,151.8,7.8,High,3.6,9741.52,12265.52,5K-10K,10K-20K,High,6-10,Average,41-60,61-80,1901-2100,151-200
1118,Kristina Brown,2001-06-16,Male,Master's,2020-03-09,Marketing,Marketing Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,55488.87,0,Active,22,Bengali,4,23,18-25,4-6 Years,50K-75K,2023,2.25,41,48,1810.5,146.5,10.75,High,4.5,6645.23,8282.380000000001,5K-10K,5K-10K,Very High,11-15,Average,41-60,41-60,1701-1900,101-150
1119,Aline Schwital,2000-04-13,Female,Master's,2018-01-24,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,64577.13,0,Resigned,20,Turkish,2,24,18-25,1-3 Years,50K-75K,2023,2.3333333333333335,68,81,1855.8333333333333,118.5,12.666666666666666,High,2.0,9807.6,14456.82,5K-10K,10K-20K,Low,11-15,Average,61-80,Above 80,1701-1900,101-150
1120,Isolde Junitz B.A.,2005-10-19,Male,Master's,2021-07-01,R&D,R&D Engineer,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Full-time,42894.93,0,Active,24,Turkish,3,19,18-25,1-3 Years,30K-50K,2023,2.0,33,41,1976.3333333333333,44.666666666666664,9.333333333333334,High,4.333333333333333,4125.96,5730.17,500-5K,5K-10K,Very High,6-10,Below Average,21-40,41-60,1901-2100,0-50
1121,Alexander Hansen DVM,1985-01-13,Female,Master's,2019-05-17,IT,IT Support Specialist,Entry,North America,USA,37.7749,-122.4194,Onsite,Part-time,146414.9,4,Active,15,White,5,39,36-45,4-6 Years,125K-150K,2023,3.0,53,58,2041.0,193.2,7.4,High,3.2,12567.73,15014.529999999999,10K-15K,10K-20K,High,6-10,Average,41-60,41-60,1901-2100,151-200
1122,Craig Taylor,2001-10-08,Male,Doctorate,2022-11-19,Finance,Financial Analyst,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,116315.55,3,Resigned,18,Bengali,0,23,18-25,<1 Year,100K-125K,2024,2.5,86,101,2055.375,194.25,11.75,Low,3.0,18011.96,18428.3,15K-20K,10K-20K,Medium,11-15,Average,Above 80,Above 80,1901-2100,151-200
1123,Kristine Bishop,1994-05-22,Male,Master's,2020-04-25,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Part-time,51615.29,4,Active,22,White,4,30,26-35,4-6 Years,50K-75K,2023,3.0,42,53,1960.5,173.0,19.0,Moderate,4.25,7779.1,10894.64,5K-10K,10K-20K,Very High,16-20,Average,41-60,41-60,1901-2100,151-200
1124,Nicole James,1999-06-06,Female,Master's,2021-06-11,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,55611.68,4,Active,24,Bengali,3,25,18-25,1-3 Years,50K-75K,2023,1.0,31,39,2275.0,136.66666666666666,9.333333333333334,High,2.6666666666666665,2159.83,2856.16,500-5K,500-5K,Medium,6-10,Poor,21-40,21-40,Above 2100,101-150
1125,Brittney Hernandez,2003-05-05,Female,High School,2022-06-18,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,123174.63,0,Active,15,Hispanic,2,21,18-25,1-3 Years,100K-125K,2023,2.5,23,25,1887.0,237.5,5.5,Low,3.5,3743.96,4861.49,500-5K,500-5K,High,6-10,Average,21-40,21-40,1701-1900,Above 200
1126,Gunar Kroker,2000-06-11,Female,High School,2019-06-10,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Remote,Part-time,58075.13,1,Active,22,German,5,24,18-25,4-6 Years,50K-75K,2023,3.4,58,64,1977.0,163.0,10.4,Moderate,3.8,12796.64,16602.59,10K-15K,10K-20K,High,11-15,Good,41-60,61-80,1901-2100,151-200
