Employee ID,Full Name,Date of Birth,Gender,Education Level,Hire Date,Department,Job Title,Organization Level,Region,Country,Latitude,Longitude,Employment Status,Employment Type,Base Salary ($),Times Promoted,Years at Company,Current Employment Status,Annual Leave Entitlement (days),Ethnicity,Image Path
1141,Lori Brown,1987-04-20,Male,Associate's,2022-02-26,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,77504.83,3,10,Active,20,Bengali,
1142,Melinda Sosa,1983-10-12,Female,Master's,2020-09-22,IT,IT Support Specialist,Entry,North America,USA,37.7749,-122.4194,Remote,Part-time,95204.92,4,5,Active,15,White,
1143,Lindsay Johnson,1999-09-12,Female,Master's,2018-05-09,IT,Data Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,57690.52,3,8,Active,24,White,
1144,Lindsey Mitchell,1995-04-08,Female,High School,2022-10-31,R&D,Research Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,55612.35,3,8,Active,22,Bengali,
1145,Antony Jenkins-Gilbert,2000-07-15,Male,Doctorate,2019-06-26,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,52235.99,2,7,Active,22,White British,
1146,Ing. Nadja Metz B.A.,1987-11-23,Female,High School,2022-08-14,Finance,Accountant,Operational,Europe,Germany,52.52,13.405,Onsite,Part-time,63650.81,3,3,Active,22,German,
1147,Angela Padilla,1991-08-20,Male,High School,2022-10-08,Marketing,Marketing Coordinator,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,56603.31,1,6,Active,22,Black,
1148,Yamini Pai,1983-01-13,Female,High School,2022-04-02,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,42598.57,3,1,Active,24,Indo-Aryan,
1149,Anmol Behl,1980-06-06,Female,Doctorate,2021-10-18,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,77055.99,2,7,Active,22,Indo-Aryan,
1150,Pascale Gude,1983-07-12,Female,Associate's,2021-10-12,R&D,Research Scientist,Mid-Level,Europe,Germany,52.52,13.405,Remote,Full-time,51443.57,0,6,Active,22,German,
1151,Karan Khanna,1989-07-19,Female,Doctorate,2021-09-07,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,79280.36,1,2,Active,22,Indo-Aryan,
1152,Brandon Schneider,1994-07-03,Male,Bachelor's,2019-05-19,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,36431.35,3,7,Active,25,Bengali,
1153,Jackson Perry,2002-05-19,Other,Master's,2022-09-23,Sales,Sales Representative,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,50187.43,3,8,Active,24,Bengali,
1154,Adolf Heinz,1998-03-11,Other,High School,2018-08-23,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,71540.74,1,8,Active,18,German,
1155,Bimala Patil,1982-08-10,Male,Associate's,2022-02-27,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,50999.53,0,7,Active,22,Indo-Aryan,
1156,Samantha Evans,1991-12-19,Female,Associate's,2021-10-05,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Part-time,77802.88,0,7,Active,20,White British,
1157,Uwe Lachmann,1985-02-21,Other,Doctorate,2019-11-25,Finance,Financial Analyst,Operational,Europe,Germany,52.52,13.405,Remote,Full-time,87908.59,4,9,Active,18,German,
1158,Mr Terence Jones,1959-11-09,Male,Bachelor's,2021-11-27,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,98718.85,2,6,Resigned,15,Black British,
1159,Jason Harper,1960-09-29,Female,Master's,2020-10-16,IT,IT Support Specialist,Entry,North America,USA,37.7749,-122.4194,Onsite,Part-time,78495.45,4,6,Active,18,Black,
1160,Vrinda Konda,1971-05-21,Female,Associate's,2018-08-17,HR,HR Manager,Senior,Asia,India,28.7041,77.1025,Onsite,Full-time,45555.28,0,5,Active,24,Dravidian,
1161,Laura Wilson,1968-02-18,Male,Bachelor's,2020-05-18,Sales,Sales Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,52929.6,4,1,Active,24,Bengali,
1162,Thomas Potter,1996-08-03,Female,Doctorate,2022-07-04,Finance,Financial Analyst,Operational,North America,USA,37.7749,-122.4194,Remote,Part-time,44732.23,4,3,Active,22,White,
1163,Jessica Rodriguez,2006-06-02,Female,Bachelor's,2021-09-25,HR,HR Specialist,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,87254.52,3,4,Active,18,Black,
1164,Dawn Reed,1968-06-04,Female,Master's,2020-07-02,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,30835.63,1,4,Active,25,White British,
1165,Steven Doyle,2004-12-17,Female,High School,2021-01-09,Finance,Accountant,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,99303.51,4,1,Active,18,BD-Tribal,
1166,Nicholas Perez,2001-09-18,Male,Master's,2020-11-23,Finance,Accountant,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,66610.62,0,9,Active,20,Bengali,
1167,Michael Brown,1971-07-27,Other,Associate's,2021-01-28,IT,Data Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,68536.42,4,5,Active,20,Bengali,
1168,Faqid Chandra,1979-05-26,Female,Associate's,2022-08-29,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,47553.76,3,2,Resigned,22,Dravidian,
1169,Ricky Berry,2006-04-05,Female,Bachelor's,2019-12-13,Operations,Operations Coordinator,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,46799.98,0,4,Active,24,White British,
1170,Mr. Eric Santana DDS,2006-08-17,Male,Associate's,2018-05-08,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,58639.11,3,6,Active,22,White,
1171,Mr Jeremy Moore,2004-11-18,Male,Associate's,2020-03-21,Finance,Accountant,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,121295.68,2,7,Active,15,White British,
1172,Deborah Mills DDS,1979-07-11,Female,Master's,2020-07-12,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,57130.72,2,8,Active,22,Bengali,
1173,Thomas Richards,1988-07-27,Female,High School,2019-09-01,IT,Data Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,92715.23,0,3,Active,18,Bengali,
1174,Robert Thompson,1977-07-22,Male,Associate's,2018-10-23,Operations,Operations Coordinator,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,90698.05,1,3,Active,15,White,
1175,Erica Ortiz,1977-09-18,Female,High School,2021-10-05,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,81035.06,2,9,Active,18,White,
1176,Chelsea Hill,1961-08-23,Male,Doctorate,2021-11-01,R&D,R&D Engineer,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,54695.47,1,6,Active,24,Asian,
1177,Bimala Dhar,1969-07-13,Female,Doctorate,2021-07-11,Operations,Logistics Manager,Mid-Level,Asia,India,28.7041,77.1025,Onsite,Part-time,53696.22,1,9,Active,24,Dravidian,
1178,Stephanie Singleton,1998-06-06,Male,Master's,2019-07-18,Sales,Sales Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,56312.1,2,9,Active,22,Bengali,
1179,Aarav Setty,1982-03-24,Other,Bachelor's,2020-10-02,IT,Data Scientist,Mid-Level,Asia,India,28.7041,77.1025,Onsite,Full-time,74245.77,1,6,Active,22,Indo-Aryan,
1180,Omkaar Dash,1976-03-07,Male,Associate's,2020-12-20,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,43398.04,3,5,Active,24,Dravidian,
1181,Dr Chelsea Smith,1989-10-21,Male,High School,2021-07-29,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,84944.22,1,5,Resigned,18,White British,
1182,Nils Hein,1974-07-05,Other,Doctorate,2018-03-17,IT,IT Support Specialist,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,53533.4,1,1,Active,22,German,
1183,Georgia Lee,1970-01-13,Male,Associate's,2018-08-17,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,95336.52,3,9,Active,18,White British,
1184,Wanda Patberg MBA.,2001-02-11,Female,Bachelor's,2019-05-25,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,71150.1,4,5,Active,22,German,
1185,Jose Davis,1961-10-22,Female,High School,2018-06-16,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,74470.48,2,7,Active,22,Bengali,
1186,Donald Smith,1994-04-07,Female,Bachelor's,2018-03-20,Sales,Sales Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,74297.36,4,2,Active,22,Bengali,
1187,Hannah Hammond,1995-06-11,Female,Bachelor's,2019-09-12,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,79904.03,1,7,Active,18,BD-Tribal,
1188,Ester Juncken B.Eng.,1972-12-10,Female,High School,2020-09-13,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,95547.08,3,1,Active,15,German,
1189,Eshana Anand,2006-11-11,Male,Master's,2019-07-08,Finance,Accountant,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,33720.21,3,4,Active,25,Dravidian,
1190,Reiner Möchlichen,1984-02-01,Female,Doctorate,2018-11-13,IT,IT Support Specialist,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,51147.75,3,4,Active,22,German,
1191,Ruth Shaw,2004-11-15,Male,Master's,2018-07-09,Finance,Accountant,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,99076.1,4,4,Active,18,Asian British,
1192,Divya Chadha,1978-02-26,Male,Associate's,2021-07-31,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Onsite,Part-time,95417.09,4,10,Active,18,Indo-Aryan,
1193,Jennifer Sanford,1983-08-12,Female,Doctorate,2020-10-23,Finance,Financial Analyst,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,57633.15,1,2,Active,24,White,
1194,Zarna Ratta,1981-12-21,Male,Doctorate,2019-12-19,IT,IT Support Specialist,Entry,Asia,India,28.7041,77.1025,Onsite,Full-time,75932.83,1,3,Active,18,Indo-Aryan,
1195,Nichole Watkins,2005-01-29,Female,Master's,2018-09-26,R&D,Research Scientist,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Full-time,63876.94,4,1,Resigned,22,Black,
1196,Kelli Espinoza MD,1961-09-15,Female,Master's,2020-12-27,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,63220.78,2,10,Active,22,Bengali,
1197,Kevin Cole,1987-12-31,Female,Bachelor's,2018-07-12,Operations,Logistics Manager,Mid-Level,North America,USA,37.7749,-122.4194,Remote,Part-time,71143.11,0,3,Resigned,22,White,
1198,Emily Martin,1964-06-26,Male,Master's,2018-01-19,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Onsite,Full-time,60253.5,2,5,Active,22,Asian,
1199,Henry Rana,1967-01-22,Male,Master's,2021-10-29,HR,HR Specialist,Operational,Asia,India,28.7041,77.1025,Onsite,Part-time,96440.71,4,3,Active,18,Indo-Aryan,
1200,Marc Anderson,1987-07-11,Male,Bachelor's,2019-10-15,Finance,Accountant,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,59784.47,3,1,Active,24,White,
1201,Dipl.-Ing. Diane Schüler,1969-10-11,Female,Bachelor's,2021-06-16,Operations,Logistics Manager,Mid-Level,Europe,Germany,52.52,13.405,Remote,Full-time,83227.47,4,4,Active,18,German,
1202,Janya Parsa,2003-11-13,Female,Bachelor's,2018-03-25,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,68891.48,1,5,Active,22,Indo-Aryan,
1203,Debra Rose,1988-05-19,Male,Associate's,2018-10-23,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Part-time,40636.76,2,9,Active,24,White British,
1204,Ronald Cooper,1965-10-04,Other,Associate's,2019-11-26,Marketing,Marketing Coordinator,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,42587.26,2,1,Resigned,24,White British,
1205,Robert Lopez,1958-12-17,Female,Associate's,2022-07-28,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,78726.81,2,2,Active,20,Bengali,
1206,John Gibson,2002-05-20,Male,Bachelor's,2021-12-17,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,43073.4,0,10,Active,24,Bengali,
1207,Max Hopkins,2002-04-30,Male,Associate's,2022-02-05,HR,HR Specialist,Operational,Europe,UK,51.5074,-0.1278,Remote,Part-time,46860.6,4,7,Active,22,UK-Other,
1208,Lisa Hall,1984-01-25,Male,Master's,2019-09-17,IT,Software Engineer,Operational,North America,USA,37.7749,-122.4194,Onsite,Full-time,120184.9,4,6,Active,15,White,
1209,Dayamai Palla,1992-08-06,Female,Associate's,2022-11-06,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,44126.72,0,2,Active,22,Indo-Aryan,
1210,Dorina Döring,1959-02-14,Male,Associate's,2020-06-15,Finance,Accountant,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,76254.71,2,3,Active,22,Germany-Other,
1211,Sai Patel,1976-07-24,Female,Bachelor's,2020-05-10,Marketing,Content Strategist,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,73417.1,1,7,Active,22,Dravidian,
1212,Christian Moore,1988-06-30,Male,Associate's,2020-02-23,IT,Data Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,84375.36,4,5,Active,18,Bengali,
1213,Keith Bell,1968-02-20,Male,Master's,2019-12-15,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,59972.87,0,1,Active,24,White British,
1214,Marc Curtis,1998-11-03,Male,Master's,2021-01-08,Finance,Financial Analyst,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,71366.94,3,3,Active,22,White British,
1215,Mr Dominic Johnston,1980-11-27,Male,High School,2019-09-07,IT,Data Scientist,Mid-Level,Europe,UK,51.5074,-0.1278,Onsite,Full-time,35207.61,1,6,Active,25,Black British,
1216,Parth Prakash,1973-11-24,Other,High School,2021-03-23,Finance,Financial Analyst,Operational,Asia,India,28.7041,77.1025,Remote,Full-time,56355.64,1,7,Active,22,Indo-Aryan,
1217,Jack Bowers,2006-09-17,Female,Doctorate,2021-07-27,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,59696.4,4,6,Resigned,22,Bengali,
1218,Dietmar Seip-Butte,1981-02-28,Male,High School,2022-03-17,Sales,Sales Manager,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Full-time,57110.55,3,8,Active,22,German,
1219,Hellmuth Schmidt,1984-02-03,Female,High School,2021-04-15,IT,IT Support Specialist,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,83295.59,1,2,Active,20,German,
1220,Ucchal Ranganathan,1979-09-13,Male,Master's,2019-05-05,Finance,Financial Analyst,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,83171.23,4,6,Active,18,Indo-Aryan,
1221,Dr. Hüseyin Reuter B.Eng.,1980-03-17,Male,Associate's,2018-05-06,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,65810.41,1,6,Active,22,German,
1222,Imaran Sahota,1985-08-19,Female,Bachelor's,2018-09-11,Sales,Sales Representative,Entry,Asia,India,28.7041,77.1025,Remote,Full-time,50937.36,1,6,Resigned,22,Indo-Aryan,
1223,Dawn Smith-Parkes,1984-08-26,Female,Bachelor's,2019-09-13,HR,HR Manager,Senior,Europe,UK,51.5074,-0.1278,Remote,Part-time,132953.58,4,4,Active,15,UK-Other,
1224,Ashley Jensen,1999-02-21,Male,High School,2020-11-13,Sales,Sales Manager,Mid-Level,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,53602.24,4,2,Active,22,Bengali,
1225,Dipl.-Ing. Ingeborg Hartung B.Sc.,1999-12-12,Female,High School,2018-01-18,Sales,Sales Manager,Mid-Level,Europe,Germany,52.52,13.405,Onsite,Full-time,93602.42,1,10,Active,18,German,
1226,Yuvraj Bassi,1970-12-06,Male,Master's,2021-07-29,Operations,Operations Coordinator,Entry,Asia,India,28.7041,77.1025,Onsite,Part-time,109818.53,3,8,Active,15,Indo-Aryan,
1227,Lori Wolf,1970-10-08,Male,Doctorate,2021-02-20,HR,HR Specialist,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,56188.17,3,5,Active,22,White,
1228,Thorben Schinke,1992-09-26,Female,Associate's,2021-09-27,Operations,Logistics Manager,Mid-Level,Europe,Germany,52.52,13.405,Remote,Full-time,46864.48,1,6,Active,22,German,
1229,Ing. Hannchen Schmidtke,1985-05-05,Female,Bachelor's,2022-03-13,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,52390.75,3,5,Active,22,German,
1230,Cassidy Young,1994-09-27,Male,Master's,2022-03-14,Sales,Sales Representative,Entry,North America,USA,37.7749,-122.4194,Remote,Full-time,98613.94,0,5,Active,18,White,
1231,Caleb Kibe,1975-12-03,Male,High School,2019-04-07,IT,Data Scientist,Mid-Level,Asia,India,28.7041,77.1025,Onsite,Part-time,75335.18,4,7,Active,22,Indo-Aryan,
1232,Edmund Graf-Mentzel,1981-10-02,Male,Associate's,2022-09-25,Operations,Operations Coordinator,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,49201.76,4,3,Resigned,24,German,
1233,Charan Sharma,1978-07-23,Female,Bachelor's,2022-03-19,Finance,Financial Analyst,Operational,Asia,India,28.7041,77.1025,Onsite,Part-time,45878.86,1,9,Active,24,Indo-Aryan,
1234,Clifford Cox,1969-08-27,Male,Associate's,2022-02-12,Sales,Account Executive,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,63549.84,4,6,Active,22,Black British,
1235,Brunhilde Hande,1979-10-16,Female,High School,2021-12-06,IT,Software Engineer,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,85613.21,3,10,Resigned,18,Germany-Other,
1236,Anna-Maria Bender,2002-09-23,Male,Associate's,2018-04-23,HR,HR Specialist,Operational,Europe,Germany,52.52,13.405,Onsite,Full-time,88368.89,2,1,Resigned,20,German,
1237,Waida Shetty,1991-04-22,Male,Doctorate,2022-06-27,Sales,Account Executive,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,77920.81,1,1,Active,20,Dravidian,
1238,Larry Gilbert,1960-03-05,Male,Doctorate,2019-09-23,IT,IT Support Specialist,Entry,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,80382.92,2,6,Active,18,Bengali,
1239,Mr Steven Robinson,1999-01-11,Male,High School,2019-01-16,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Onsite,Full-time,76395.55,4,3,Active,18,White British,
1240,Riya Sastry,1987-11-24,Male,Doctorate,2019-04-27,Sales,Sales Manager,Mid-Level,Asia,India,28.7041,77.1025,Onsite,Full-time,51461.54,0,7,Resigned,22,Indo-Aryan,
1241,Arthur Williams-Carr,1988-03-25,Female,Associate's,2021-06-19,Sales,Sales Representative,Entry,Europe,UK,51.5074,-0.1278,Remote,Full-time,76032.73,1,3,Active,20,White British,
1242,Damyanti Kala,1960-04-26,Male,Associate's,2018-09-30,R&D,R&D Engineer,Mid-Level,Asia,India,28.7041,77.1025,Onsite,Full-time,88784.16,1,3,Active,20,Indo-Aryan,
1243,Marilyn Talbot,1968-08-05,Female,Associate's,2019-12-26,R&D,Research Scientist,Mid-Level,Europe,UK,51.5074,-0.1278,Onsite,Full-time,59191.39,3,2,Active,22,White British,
1244,David Welch,1994-06-02,Male,Bachelor's,2021-08-30,IT,Software Engineer,Operational,Asia,Bangladesh,23.685,90.3563,Remote,Full-time,101435.0,2,1,Resigned,15,Bengali,
1245,Jacqueline Patterson,1972-10-31,Female,High School,2018-09-21,IT,Data Scientist,Mid-Level,Asia,Bangladesh,23.685,90.3563,Remote,Part-time,71804.9,0,4,Active,18,Bengali,
1246,Trevor Fox,1978-10-08,Female,Doctorate,2021-04-23,Sales,Account Executive,Operational,Europe,UK,51.5074,-0.1278,Remote,Full-time,118258.59,0,2,Active,15,White British,
1247,Romana Kostolzin,1964-04-01,Female,Doctorate,2021-03-03,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Remote,Full-time,77124.13,0,10,Active,22,German,
1248,Connor Palmer,1973-04-11,Male,Associate's,2019-05-21,HR,HR Specialist,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,63455.0,3,10,Active,20,White British,
1249,Sarah Williamson,1990-03-02,Female,Associate's,2022-01-31,HR,HR Specialist,Operational,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,66156.35,4,5,Active,22,Bengali,
1250,Mitali Ramesh,1967-09-08,Female,High School,2022-05-08,IT,Software Engineer,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,67028.07,2,5,Active,22,Indo-Aryan,
1251,Walter Thompson,1968-03-12,Male,Associate's,2022-06-21,IT,IT Support Specialist,Entry,North America,USA,37.7749,-122.4194,Remote,Part-time,55443.98,4,9,Active,24,White,
1252,Kyle Huber,1995-12-21,Female,High School,2019-12-26,Marketing,Marketing Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Part-time,73111.61,1,3,Active,20,Bengali,
1253,Tammy Powell,1964-05-20,Male,High School,2020-04-07,Operations,Operations Coordinator,Entry,Asia,Bangladesh,23.685,90.3563,Onsite,Full-time,84710.77,3,5,Active,18,Bengali,
1254,Vittorio Zahn,1979-10-20,Male,Bachelor's,2020-06-25,IT,IT Support Specialist,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,41265.8,4,4,Active,22,German,
1255,Tiffany Gibson DVM,2003-08-31,Female,Associate's,2019-01-11,Finance,Financial Analyst,Operational,North America,USA,37.7749,-122.4194,Remote,Full-time,102759.24,4,1,Active,18,White,
1256,Anatoli Stumpf,1997-05-17,Female,Master's,2019-06-11,Sales,Sales Representative,Entry,Europe,Germany,52.52,13.405,Onsite,Full-time,109479.63,2,10,Active,18,German,
1257,Rosemary Carter,1977-10-02,Male,Doctorate,2021-03-18,IT,Data Scientist,Mid-Level,Europe,UK,51.5074,-0.1278,Onsite,Part-time,46098.37,0,8,Active,24,White British,
1258,Patrick Kapadia,2002-05-25,Female,Doctorate,2018-12-16,Finance,Accountant,Operational,Asia,India,28.7041,77.1025,Onsite,Full-time,60998.39,1,4,Active,20,Dravidian,
1259,Melanie Cole,1974-07-21,Female,Master's,2022-09-05,IT,Software Engineer,Operational,Europe,UK,51.5074,-0.1278,Onsite,Full-time,47115.93,1,4,Active,22,White British,
